seed,method,B,recall,best,regret
9,variance,15,0.5,-1.0726790818268517,0.0
9,variance,20,0.5,-1.0726790818268517,0.0
9,variance,25,0.75,-1.0726790818268517,0.0
9,variance,30,1.0,-1.0726790818268517,0.0
9,ucb,5,0.75,-1.0726790818268517,0.0
9,ucb,10,0.75,-1.0726790818268517,0.0
9,ucb,15,1.0,-1.0726790818268517,0.0
9,ucb,20,1.0,-1.0726790818268517,0.0
9,ucb,25,1.0,-1.0726790818268517,0.0
9,ucb,30,1.0,-1.0726790818268517,0.0
9,ei,5,0.75,-1.0726790818268517,0.0
9,ei,10,0.75,-1.0726790818268517,0.0
