n,p_trust,p_drop,p_test,false_trust,false_drop,wrong_nontest,method,triage_risk,full_risk,seed,param,coverage
31,0.06451612903225806,0.16129032258064516,0.7741935483870968,0.0,0.0,0.0,uncertainty,0.0,0.1548387096774194,2,0.8,
31,0.03225806451612903,0.0967741935483871,0.8709677419354839,0.0,0.0,0.0,uncertainty,0.0,0.1741935483870968,2,0.9,
31,0.0,0.06451612903225806,0.9354838709677419,,0.0,0.0,split_cp,0.0,0.18709677419354845,2,0.05,1.0
31,0.03225806451612903,0.16129032258064516,0.8064516129032258,0.0,0.0,0.0,split_cp,0.0,0.16129032258064518,2,0.1,0.9032258064516129
31,0.03225806451612903,0.1935483870967742,0.7741935483870968,0.0,0.0,0.0,split_cp,0.0,0.15483870967741942,2,0.2,0.9032258064516129
31,0.16129032258064516,0.3870967741935484,0.45161290322580644,0.0,0.0,0.0,split_cp,0.0,0.09032258064516131,2,0.3,0.7096774193548387
31,0.03225806451612903,0.1935483870967742,0.7741935483870968,0.0,0.0,0.0,crc,0.0,0.15483870967741942,2,0.05,0.9032258064516129
31,0.03225806451612903,0.1935483870967742,0.7741935483870968,0.0,0.0,0.0,rac,0.0,0.15483870967741942,2,0.05,0.9032258064516129
31,0.16129032258064516,0.3870967741935484,0.45161290322580644,0.0,0.0,0.0,crc,0.0,0.09032258064516131,2,0.1,0.7096774193548387
31,0.16129032258064516,0.3870967741935484,0.45161290322580644,0.0,0.0,0.0,rac,0.0,0.09032258064516131,2,0.1,0.7096774193548387
31,0.16129032258064516,0.4838709677419355,0.3548387096774194,0.0,0.06666666666666667,0.03225806451612903,crc,0.03225806451612903,0.1032258064516129,2,0.15,0.6774193548387096
31,0.16129032258064516,0.4838709677419355,0.3548387096774194,0.0,0.06666666666666667,0.03225806451612903,rac,0.03225806451612903,0.1032258064516129,2,0.15,0.6774193548387096
31,0.25806451612903225,0.6129032258064516,0.12903225806451613,0.125,0.05263157894736842,0.06451612903225806,crc,0.06451612903225806,0.09032258064516129,2,0.2,0.3548387096774194
31,0.25806451612903225,0.6129032258064516,0.12903225806451613,0.125,0.05263157894736842,0.06451612903225806,rac,0.06451612903225806,0.09032258064516129,2,0.2,0.3548387096774194
31,0.2903225806451613,0.6451612903225806,0.06451612903225806,0.1111111111111111,0.1,0.0967741935483871,crc,0.0967741935483871,0.10967741935483873,2,0.3,0.1935483870967742
31,0.2903225806451613,0.6451612903225806,0.06451612903225806,0.1111111111111111,0.1,0.0967741935483871,rac,0.0967741935483871,0.10967741935483873,2,0.3,0.1935483870967742
31,0.3225806451612903,0.6774193548387096,0.0,0.1,0.09523809523809523,0.0967741935483871,crc,0.0967741935483871,0.0967741935483871,2,0.4,0.0
31,0.3225806451612903,0.6774193548387096,0.0,0.1,0.09523809523809523,0.0967741935483871,rac,0.0967741935483871,0.0967741935483871,2,0.4,0.0
29,0.3448275862068966,0.5517241379310345,0.10344827586206896,0.4,0.125,0.20689655172413793,prob_threshold,0.20689655172413793,0.22758620689655173,3,0.05,
29,0.3448275862068966,0.5517241379310345,0.10344827586206896,0.4,0.125,0.20689655172413793,prob_threshold,0.20689655172413793,0.22758620689655173,3,0.1,
29,0.3448275862068966,0.5862068965517241,0.06896551724137931,0.4,0.17647058823529413,0.2413793103448276,prob_threshold,0.2413793103448276,0.25517241379310346,3,0.15000000000000002,
29,0.3448275862068966,0.5862068965517241,0.06896551724137931,0.4,0.17647058823529413,0.2413793103448276,prob_threshold,0.2413793103448276,0.25517241379310346,3,0.2,
29,0.41379310344827586,0.5862068965517241,0.0,0.4166666666666667,0.17647058823529413,0.27586206896551724,prob_threshold,0.27586206896551724,0.27586206896551724,3,0.25,
29,0.41379310344827586,0.5862068965517241,0.0,0.4166666666666667,0.17647058823529413,0.27586206896551724,prob_threshold,0.27586206896551724,0.27586206896551724,3,0.3,
29,0.41379310344827586,0.5862068965517241,0.0,0.4166666666666667,0.17647058823529413,0.27586206896551724,prob_threshold,0.27586206896551724,0.27586206896551724,3,0.35000000000000003,
29,0.41379310344827586,0.5862068965517241,0.0,0.4166666666666667,0.17647058823529413,0.27586206896551724,prob_threshold,0.27586206896551724,0.27586206896551724,3,0.4,
29,0.41379310344827586,0.5862068965517241,0.0,0.4166666666666667,0.17647058823529413,0.27586206896551724,prob_threshold,0.27586206896551724,0.27586206896551724,3,0.45,
29,0.41379310344827586,0.5172413793103449,0.06896551724137931,0.4166666666666667,0.13333333333333333,0.2413793103448276,uncertainty,0.2413793103448276,0.25517241379310346,3,0.1,
29,0.3448275862068966,0.4827586206896552,0.1724137931034483,0.3,0.07142857142857142,0.13793103448275862,uncertainty,0.13793103448275862,0.1724137931034483,3,0.2,
29,0.27586206896551724,0.4482758620689655,0.27586206896551724,0.25,0.07692307692307693,0.10344827586206896,uncertainty,0.10344827586206896,0.1586206896551724,3,0.30000000000000004,
29,0.1724137931034483,0.4482758620689655,0.3793103448275862,0.4,0.07692307692307693,0.10344827586206896,uncertainty,0.10344827586206896,0.1793103448275862,3,0.4,
29,0.13793103448275862,0.3793103448275862,0.4827586206896552,0.25,0.09090909090909091,0.06896551724137931,uncertainty,0.06896551724137931,0.16551724137931037,3,0.5,
29,0.10344827586206896,0.3103448275862069,0.5862068965517241,0.3333333333333333,0.1111111111111111,0.06896551724137931,uncertainty,0.06896551724137931,0.18620689655172415,3,0.6,
29,0.034482758620689655,0.27586206896551724,0.6896551724137931,0.0,0.125,0.034482758620689655,uncertainty,0.034482758620689655,0.17241379310344832,3,0.7000000000000001,
29,0.034482758620689655,0.1724137931034483,0.7931034482758621,0.0,0.2,0.034482758620689655,uncertainty,0.034482758620689655,0.19310344827586212,3,0.8,
29,0.034482758620689655,0.06896551724137931,0.896551724137931,0.0,0.0,0.0,uncertainty,0.0,0.17931034482758623,3,0.9,
29,0.034482758620689655,0.1724137931034483,0.7931034482758621,0.0,0.0,0.0,split_cp,0.0,0.15862068965517243,3,0.05,0.9310344827586207
29,0.034482758620689655,0.1724137931034483,0.7931034482758621,0.0,0.0,0.0,split_cp,0.0,0.15862068965517243,3,0.1,0.9310344827586207
29,0.10344827586206896,0.3103448275862069,0.5862068965517241,0.0,0.0,0.0,split_cp,0.0,0.11724137931034484,3,0.2,0.7931034482758621
29,0.13793103448275862,0.4482758620689655,0.41379310344827586,0.0,0.15384615384615385,0.06896551724137931,split_cp,0.06896551724137931,0.1517241379310345,3,0.3,0.4827586206896552
